"RecID","SpeciesStock","Species","ScieName","SpeciesGrp","YearC","Decade","Lustrum","PartyStatus","PartyName","Flag","FleetGear","Fleet","Stock","SampAreaCode","Area","FishZoneCode","SpcGearGrp","GearGrp","GearCode","CatchTypeCode","QualInfoCode","CnvFactor","Qty_t","yearTACimp","scaled_tacr","tacr","tacever","tac_any","totalFleetCatch","propStock","diff","Qtydiff"
73381,"BUM.A+M","BUM","Makaira nigricans","1-Tuna (major sp.)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL94B","NE","UNKN","Longline","LL","LLSWO","C","RPT1",1,7.674,Inf,NA,0,0,1,11947.91,0.0006422883,-0.0006260511,-7.48
73384,"BUM.A+M","BUM","Makaira nigricans","1-Tuna (major sp.)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL96","SW","UNKN","Longline","LL","LLSWO","C","RPT1",1,26.051,Inf,NA,0,0,1,11947.91,0.002180382,0.001538094,18.377
73385,"BUM.A+M","BUM","Makaira nigricans","1-Tuna (major sp.)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL97","SE","UNKN","Longline","LL","LLSWO","C","RPT1",1,5.839,Inf,NA,0,0,1,11947.91,0.0004887049,-0.001691677,-20.212
73396,"SAI.ATE","SAI","Istiophorus albicans","1-Tuna (major sp.)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATE","BIL94C","NWC","UNKN","Longline","LL","LLSWO","C","RPT1",1,32.717,Inf,NA,0,0,1,11947.91,0.002738304,-0.007843288,-116.055
73397,"SAI.ATE","SAI","Istiophorus albicans","1-Tuna (major sp.)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATE","BIL94B","NE","UNKN","Longline","LL","LLSWO","C","RPT1",1,95.041,Inf,NA,0,0,1,11947.91,0.007954616,0.005216312,62.324
73400,"SAI.ATW","SAI","Istiophorus albicans","1-Tuna (major sp.)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATW","BIL96","SW","UNKN","Longline","LL","LLSWO","C","RPT1",1,360.715,Inf,NA,0,0,1,11947.91,0.03019065,0.01499467,147.067
73401,"SAI.ATE","SAI","Istiophorus albicans","1-Tuna (major sp.)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATE","BIL97","SE","UNKN","Longline","LL","LLSWO","C","RPT1",1,111.181,Inf,NA,0,0,1,11947.91,0.00930548,0.001350864,16.14
73412,"SPF.ATW","SPF","Tetrapturus pfluegeri","1-Tuna (major sp.)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATW","BIL94A","NW","UNKN","Longline","LL","LLSWO","C","RPT1",1,1.988,Inf,NA,0,0,1,11947.91,0.000166389,-0.0008226667,-12.372
73413,"SPF.ATE","SPF","Tetrapturus pfluegeri","1-Tuna (major sp.)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATE","BIL94B","NE","UNKN","Longline","LL","LLSWO","C","RPT1",1,2.399,Inf,NA,0,0,1,11947.91,0.0002007883,6.758264e-05,0.465
73423,"WHM.A+M","WHM","Kajikia albida","1-Tuna (major sp.)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL94C","NWC","UNKN","Longline","LL","LLSWO","C","RPT1",1,3.628,Inf,NA,0,0,1,11947.91,0.0003036515,3.925598e-06,-0.586
73424,"WHM.A+M","WHM","Kajikia albida","1-Tuna (major sp.)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL94B","NE","UNKN","Longline","LL","LLSWO","C","RPT1",1,6.626,Inf,NA,0,0,1,11947.91,0.0005545742,0.0002509226,2.998
73426,"WHM.A+M","WHM","Kajikia albida","1-Tuna (major sp.)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.LL","EU.ESP-ES-MEDI","A+M","BIL95","MEDI","UNKN","Longline","LL","LLHB","C","RPT1",1,0.166,Inf,NA,0,0,0,3109.177,5.339033e-05,3.942324e-05,0.145
73427,"WHM.A+M","WHM","Kajikia albida","1-Tuna (major sp.)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL96","SW","UNKN","Longline","LL","LLSWO","C","RPT1",1,21.208,Inf,NA,0,0,1,11947.91,0.001775039,0.001220465,14.582
73439,"WAH.A+M","WAH","Acanthocybium solandri","2-Tuna (small)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-CANARY.BB","EU.ESP-ES-CANARY","A+M","BIL94B","CANA","UNKN","All gears","BB","BB","L","RPT1",1,37.923,Inf,NA,0,0,1,3946.545,0.009609164,-0.03854075,-26.72
73453,"DOL.A+M","DOL","Coryphaena hippurus","2-Tuna (small)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL94C","NWC","UNKN","All gears","LL","LLSWO","C","RPT1",1,7.194,Inf,NA,0,0,1,11947.91,0.0006021139,0.0001786283,1.24
73454,"DOL.A+M","DOL","Coryphaena hippurus","2-Tuna (small)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL94B","NE","UNKN","All gears","LL","LLSWO","C","RPT1",1,2.133,Inf,NA,0,0,1,11947.91,0.000178525,-0.0004235889,-5.061
73455,"DOL.A+M","DOL","Coryphaena hippurus","2-Tuna (small)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.LL","EU.ESP-ES-MEDI","A+M","BIL95","MEDI","UNKN","All gears","LL","LLHB","C","RPT1",1,7.343,Inf,NA,0,0,0,3109.177,0.002361718,-0.002225715,-5.919
73456,"DOL.A+M","DOL","Coryphaena hippurus","2-Tuna (small)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL96","SW","UNKN","All gears","LL","LLSWO","C","RPT1",1,49.204,Inf,NA,0,0,1,11947.91,0.004118211,0.003939686,47.071
73457,"DOL.A+M","DOL","Coryphaena hippurus","2-Tuna (small)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL97","SE","UNKN","All gears","LL","LLSWO","C","RPT1",1,7.031,Inf,NA,0,0,1,11947.91,0.0005884713,-0.00352974,-42.173
73465,"TUN.A+M","TUN","Thunnini","3-Tuna (other)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL94C","NWC","UNKN","All gears","LL","LLSWO","C","RPT1",1,1.224,Inf,NA,0,0,1,11947.91,0.0001024447,-7.401945e-05,-1.257
73466,"TUN.A+M","TUN","Thunnini","3-Tuna (other)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL94B","NE","UNKN","All gears","LL","LLSWO","C","RPT1",1,0.467,Inf,NA,0,0,1,11947.91,3.908635e-05,-6.335838e-05,-0.757
73467,"TUN.A+M","TUN","Thunnini","3-Tuna (other)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.LL","EU.ESP-ES-MEDI","A+M","BIL95","MEDI","UNKN","All gears","LL","LLHB","C","RPT1",1,0.308,Inf,NA,0,0,0,3109.177,9.906158e-05,NA,NA
73468,"TUN.A+M","TUN","Thunnini","3-Tuna (other)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL96","SW","UNKN","All gears","LL","LLSWO","C","RPT1",1,13.746,Inf,NA,0,0,1,11947.91,0.001150494,0.001111408,13.279
73469,"TUN.A+M","TUN","Thunnini","3-Tuna (other)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL97","SE","UNKN","All gears","LL","LLSWO","C","RPT1",1,2.252,Inf,NA,0,0,1,11947.91,0.0001884849,-0.0009620096,-11.494
73491,"SMA.ATN","SMA","Isurus oxyrinchus","4-Sharks (major)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATN","BIL94A","NW","UNKN","Longline","LL","LLSWO","L","RPT1",1,3.015,Inf,NA,0,0,1,11947.91,0.0002523455,-0.02870343,-404.089
73492,"SMA.ATN","SMA","Isurus oxyrinchus","4-Sharks (major)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATN","BIL94C","NWC","UNKN","Longline","LL","LLSWO","C","RPT1",1,1295.463,Inf,NA,0,0,1,11947.91,0.1084259,0.1081736,1292.448
73493,"SMA.ATN","SMA","Isurus oxyrinchus","4-Sharks (major)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATN","BIL94B","NE","UNKN","Longline","LL","LLSWO","C","RPT1",1,596.779,Inf,NA,0,0,1,11947.91,0.04994842,-0.05847753,-698.684
73495,"SMA.ATS","SMA","Isurus oxyrinchus","4-Sharks (major)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATS","BIL96","SW","UNKN","Longline","LL","LLSWO","C","RPT1",1,369.015,Inf,NA,0,0,1,11947.91,0.03088533,0.009029873,61.738
73496,"SMA.ATS","SMA","Isurus oxyrinchus","4-Sharks (major)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATS","BIL97","SE","UNKN","Longline","LL","LLSWO","C","RPT1",1,258.983,Inf,NA,0,0,1,11947.91,0.02167602,-0.009209312,-110.032
73507,"BSH.MED","BSH","Prionace glauca","4-Sharks (major)",2008,2000,2005,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.LL","EU.ESP-ES-MEDI","MED","BIL95","MEDI","UNKN","Longline","LL","LLHB","C","RPT1",1,2.42,Inf,NA,0,0,0,3109.177,0.000778341,-0.0002687227,-0.607
73537,"SKJ.ATE","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",2008,2000,2005,"CP","EUROPEAN UNION","EU.Portugal","EU.PRT-PT-AZORES.BB","EU.PRT-PT-AZORES","ATE","SJ01","AZOR","UNKN","Bait boat","BB","BB","C","RPT1",1,4119.83,Inf,NA,0,0,0,4822.403,0.8543106,0.8509192,4092.416
73538,"SKJ.ATE","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",2008,2000,2005,"CP","EUROPEAN UNION","EU.Portugal","EU.PRT-PT-AZORES.BB","EU.PRT-PT-AZORES","ATE","SJ01","MDRA","UNKN","Bait boat","BB","BB","C","RPT1",1,702.196,Inf,NA,0,0,0,4822.403,0.1456112,-0.7086994,-3417.634
73543,"YFT.ATE","YFT","Thunnus albacares","1-Tuna (major sp.)",2008,2000,2005,"CP","EUROPEAN UNION","EU.Portugal","EU.PRT-PT-AZORES.BB","EU.PRT-PT-AZORES","ATE","YF02","AZOR","UNKN","Bait boat","BB","BB","C","RPT1",1,0.3,Inf,NA,0,0,0,4822.403,6.220965e-05,4.031272e-05,0.123
73544,"YFT.ATE","YFT","Thunnus albacares","1-Tuna (major sp.)",2008,2000,2005,"CP","EUROPEAN UNION","EU.Portugal","EU.PRT-PT-AZORES.BB","EU.PRT-PT-AZORES","ATE","YF02","MDRA","UNKN","Bait boat","BB","BB","C","RPT1",1,0.077,Inf,NA,0,0,0,4822.403,1.596714e-05,-4.624251e-05,-0.223
73852,"YFT.ATW","YFT","Thunnus albacares","1-Tuna (major sp.)",2008,2000,2005,"CP","GRENADA","Grenada","GRD.LL","GRD","ATW","YF40","WTRO","UNKN","Longline","LL","LL","C","RPT1",1,755.772,Inf,NA,0,0,1,1105.357,0.6837357,-0.004124574,122.662
73854,"SKJ.ATW","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",2008,2000,2005,"CP","GRENADA","Grenada","GRD.LL","GRD","ATW","SJ40","WTRO","UNKN","Longline","LL","LL","C","RPT1",1,19.963,Inf,NA,0,0,1,1105.357,0.01806023,-0.01015561,-6.007
73855,"SAI.ATW","SAI","Istiophorus albicans","1-Tuna (major sp.)",2008,2000,2005,"CP","GRENADA","Grenada","GRD.LL","GRD","ATW","BIL93","WTRO","UNKN","Longline","LL","LL","C","RPT1",1,215.716,Inf,NA,0,0,1,1105.357,0.195155,0.005673245,41.316
73857,"WHM.A+M","WHM","Kajikia albida","1-Tuna (major sp.)",2008,2000,2005,"CP","GRENADA","Grenada","GRD.LL","GRD","A+M","BIL93","WTRO","UNKN","Longline","LL","LL","C","RPT1",1,17.169,Inf,NA,0,0,1,1105.357,0.01553254,0.003080411,5.708
73858,"SWO.ATN","SWO","Xiphias gladius","1-Tuna (major sp.)",2008,2000,2005,"CP","GRENADA","Grenada","GRD.LL","GRD","ATN","BIL93","WTRO","UNKN","Longline","LL","LL","L","RPT1",1,42.737,1997,11,1,1,1,1105.357,0.03866353,0.009910967,16.273
73986,"YFT.ATW","YFT","Thunnus albacares","1-Tuna (major sp.)",2008,2000,2005,"CP","VENEZUELA","Venezuela","VEN.LL","VEN","ATW","YF40","WTRO","UNKN","Longline","LL","LL","L","RPT1",1,712.297,Inf,NA,0,0,1,1075.531,0.6622747,0.1673455,99.283
73989,"WAH.A+M","WAH","Acanthocybium solandri","2-Tuna (small)",2008,2000,2005,"CP","VENEZUELA","Venezuela","VEN.LL","VEN","A+M","BIL93","WTRO","UNKN","All gears","LL","LL","L","RPT1",1,4.258,Inf,NA,0,0,1,1075.531,0.003958975,-0.01802733,-22.974
73990,"WHM.A+M","WHM","Kajikia albida","1-Tuna (major sp.)",2008,2000,2005,"CP","VENEZUELA","Venezuela","VEN.LL","VEN","A+M","BIL94A","NW","UNKN","Longline","LL","LL","L","RPT1",1,9.982,Inf,NA,0,0,1,1075.531,0.009280997,-0.01013383,-14.065
73991,"BUM.A+M","BUM","Makaira nigricans","1-Tuna (major sp.)",2008,2000,2005,"CP","VENEZUELA","Venezuela","VEN.LL","VEN","A+M","BIL94A","NW","UNKN","Longline","LL","LL","L","RPT1",1,14.96,Inf,NA,0,0,1,1075.531,0.01390941,-0.003224601,-6.262
73992,"SAI.ATW","SAI","Istiophorus albicans","1-Tuna (major sp.)",2008,2000,2005,"CP","VENEZUELA","Venezuela","VEN.LL","VEN","ATW","BIL94A","NW","UNKN","Longline","LL","LL","L","RPT1",1,40.581,Inf,NA,0,0,1,1075.531,0.03773113,-0.01241544,-21.53
73993,"SWO.ATN","SWO","Xiphias gladius","1-Tuna (major sp.)",2008,2000,2005,"CP","VENEZUELA","Venezuela","VEN.LL","VEN","ATN","BIL94A","NW","COMB","Longline","LL","LL","L","RPT1",1,4.655,1997,11,1,1,1,1075.531,0.004328095,-0.01114435,-14.509
73994,"SPF.ATW","SPF","Tetrapturus pfluegeri","1-Tuna (major sp.)",2008,2000,2005,"CP","VENEZUELA","Venezuela","VEN.LL","VEN","ATW","BIL94A","NW","UNKN","Longline","LL","LL","L","RPT1",1,2.538,Inf,NA,0,0,1,1075.531,0.002359765,-0.009485163,-12.133
73997,"SMA.ATN","SMA","Isurus oxyrinchus","4-Sharks (major)",2008,2000,2005,"CP","VENEZUELA","Venezuela","VEN.LL","VEN","ATN","BIL93","WTRO","UNKN","Longline","LL","LL","L","RPT1",1,1.802,Inf,NA,0,0,1,1075.531,0.001675451,-0.007288779,-9.301
74000,"TUN.A+M","TUN","Thunnini","3-Tuna (other)",2008,2000,2005,"CP","VENEZUELA","Venezuela","VEN.LL","VEN","A+M","BIL94A","NW","UNKN","All gears","LL","LL","L","RPT1",1,6.035,Inf,NA,0,0,1,1075.531,0.005611182,-0.02702353,-34.386
74270,"SAI.ATW","SAI","Istiophorus albicans","1-Tuna (major sp.)",2008,2000,2005,"CP","BRAZIL","Brazil","BRA.LL","BRA","ATW","BIL96","SW","UNKN","Longline","LL","LL","DD","RPT1",1,0.105,Inf,NA,0,0,1,4605.776,2.279746e-05,-1.426111e-05,-0.054
74271,"WHM.A+M","WHM","Kajikia albida","1-Tuna (major sp.)",2008,2000,2005,"CP","BRAZIL","Brazil","BRA.LL","BRA","A+M","BIL96","SW","UNKN","Longline","LL","LL","DD","RPT1",1,0.7,Inf,NA,0,0,1,4605.776,0.0001519831,-0.001325568,-9.81
74272,"BUM.A+M","BUM","Makaira nigricans","1-Tuna (major sp.)",2008,2000,2005,"CP","BRAZIL","Brazil","BRA.LL","BRA","A+M","BIL96","SW","UNKN","Longline","LL","LL","DD","RPT1",1,0.16,Inf,NA,0,0,1,4605.776,3.473899e-05,-0.0002300317,-0.976
74275,"SMA.ATS","SMA","Isurus oxyrinchus","4-Sharks (major)",2008,2000,2005,"CP","BRAZIL","Brazil","BRA.LL","BRA","ATS","BIL96","SW","UNKN","Longline","LL","LL","DD","RPT1",1,0.24,Inf,NA,0,0,1,4605.776,5.210848e-05,-0.001599346,-11.507
74305,"BFT.ATW","BFT","Thunnus thynnus","1-Tuna (major sp.)",2008,2000,2005,"CP","CANADA","Canada","CAN.RR","CAN","ATW","BF51","NW","UNKN","Sport (HL+RR)","RR","RR","L","RPT1",1,472.72,1982,26,1,1,1,476.767,0.9915116,0.9836204,469.649
74311,"BFT.ATW","BFT","Thunnus thynnus","1-Tuna (major sp.)",2008,2000,2005,"CP","CANADA","Canada","CAN.RR","CAN","ATW","BF52","NW","UNKN","Sport (HL+RR)","RR","RR","L","RPT1",1,2.743,1982,26,1,1,1,476.767,0.005753334,-0.9857582,-469.977
74315,"YFT.ATW","YFT","Thunnus albacares","1-Tuna (major sp.)",2008,2000,2005,"CP","CANADA","Canada","CAN.RR","CAN","ATW","YF12","NW","UNKN","Other surf.","RR","RR","L","RPT1",1,0.011,Inf,NA,0,0,1,476.767,2.307207e-05,1.022414e-05,0.006
74334,"SMA.ATN","SMA","Isurus oxyrinchus","4-Sharks (major)",2008,2000,2005,"CP","CANADA","Canada","CAN.RR","CAN","ATN","BIL92","NW","UNKN","Other surf.","RR","RR","L","RPT1",1,1.293,Inf,NA,0,0,1,476.767,0.002712017,0.002236643,1.108
74648,"SWO.MED","SWO","Xiphias gladius","1-Tuna (major sp.)",2008,2000,2005,"CP","EUROPEAN UNION","EU.Malta","EU.MLT.LL","EU.MLT","MED","BIL95","MEDI","COMB","Longline","LL","LLSWO","L","RPT1",1,260.234,Inf,NA,0,0,0,441.1365,0.5899172,0.0145288,46.747
74649,"BFT.MED","BFT","Thunnus thynnus","1-Tuna (major sp.)",2008,2000,2005,"CP","EUROPEAN UNION","EU.Malta","EU.MLT.LL","EU.MLT","MED","BF59","MEDI","UNKN","Longline","LL","LLBFT","C","RPT1",1,164.947,Inf,NA,0,0,0,441.1365,0.3739138,-0.01452806,20.823
74861,"SWO.MED","SWO","Xiphias gladius","1-Tuna (major sp.)",2008,2000,2005,"CP","MAROC","Maroc","MAR.LL","MAR","MED","BIL95","MEDI","EEZ","Longline","LL","LLSWO","L","RPT1",1,1370,Inf,NA,0,0,1,4484.236,0.3055147,-0.0322691,263
74863,"BON.ATL","BON","Sarda sarda","2-Tuna (small)",2008,2000,2005,"CP","MAROC","Maroc","MAR.LL","MAR","ATL","BIL94B","NE","UNKN","All gears","LL","LL","C","RPT1",1,806,Inf,NA,0,0,1,4484.236,0.1797407,0.01557845,268
74867,"SWO.ATN","SWO","Xiphias gladius","1-Tuna (major sp.)",2008,2000,2005,"CP","MAROC","Maroc","MAR.LL","MAR","ATN","BIL94B","NE","UNKN","Longline","LL","LLSWO","L","RPT1",1,428,1997,11,1,1,1,4484.236,0.09544546,0.02556968,199
74868,"BOP.ATL","BOP","Orcynopsis unicolor","2-Tuna (small)",2008,2000,2005,"CP","MAROC","Maroc","MAR.LL","MAR","ATL","BIL94B","NE","UNKN","All gears","LL","LL","C","RPT1",1,357,Inf,NA,0,0,1,4484.236,0.07961222,-0.09675546,-221
74872,"BON.ATL","BON","Sarda sarda","2-Tuna (small)",2008,2000,2005,"CP","MAROC","Maroc","MAR.PS","MAR","ATL","BIL94B","NE","UNKN","All gears","PS","PS","C","RPT1",1,120,Inf,NA,0,0,0,340,0.3529412,0.2541538,39
74873,"SKJ.ATE","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",2008,2000,2005,"CP","MAROC","Maroc","MAR.PS","MAR","ATE","SJ01","NE","UNKN","Purse seine","PS","PS","C","RPT1",1,107,Inf,NA,0,0,0,340,0.3147059,0.3134863,106
74874,"FRI.ATL","FRI","Auxis thazard","2-Tuna (small)",2008,2000,2005,"CP","MAROC","Maroc","MAR.LL","MAR","ATL","BIL94B","NE","UNKN","All gears","LL","LL","C","RPT1",1,106,Inf,NA,0,0,1,4484.236,0.02363836,0.01051758,63
74877,"BON.MED","BON","Sarda sarda","2-Tuna (small)",2008,2000,2005,"CP","MAROC","Maroc","MAR.LL","MAR","MED","BIL95","MEDI","UNKN","All gears","LL","LL","C","RPT1",1,86,Inf,NA,0,0,1,4484.236,0.01917829,0.002090767,30
74880,"FRI.ATL","FRI","Auxis thazard","2-Tuna (small)",2008,2000,2005,"CP","MAROC","Maroc","MAR.PS","MAR","ATL","BIL94B","NE","UNKN","All gears","PS","PS","C","RPT1",1,42,Inf,NA,0,0,0,340,0.1235294,0.1101138,31
74882,"BOP.ATL","BOP","Orcynopsis unicolor","2-Tuna (small)",2008,2000,2005,"CP","MAROC","Maroc","MAR.PS","MAR","ATL","BIL94B","NE","UNKN","All gears","PS","PS","C","RPT1",1,33,Inf,NA,0,0,0,340,0.09705882,0.03120059,-21
74884,"BON.MED","BON","Sarda sarda","2-Tuna (small)",2008,2000,2005,"CP","MAROC","Maroc","MAR.PS","MAR","MED","BIL95","MEDI","UNKN","All gears","PS","PS","C","RPT1",1,18,Inf,NA,0,0,0,340,0.05294118,0.044404,11
74885,"LTA.MED","LTA","Euthynnus alletteratus","2-Tuna (small)",2008,2000,2005,"CP","MAROC","Maroc","MAR.LL","MAR","MED","BIL95","MEDI","UNKN","All gears","LL","LL","C","RPT1",1,16,Inf,NA,0,0,1,4484.236,0.003568054,-0.08736199,-282
74895,"LTA.ATL","LTA","Euthynnus alletteratus","2-Tuna (small)",2008,2000,2005,"CP","MAROC","Maroc","MAR.LL","MAR","ATL","BIL94B","NE","UNKN","All gears","LL","LL","C","RPT1",1,2,Inf,NA,0,0,1,4484.236,0.0004460068,-0.01145423,-37
74896,"LTA.MED","LTA","Euthynnus alletteratus","2-Tuna (small)",2008,2000,2005,"CP","MAROC","Maroc","MAR.PS","MAR","MED","BIL95","MEDI","UNKN","All gears","PS","PS","C","RPT1",1,2,Inf,NA,0,0,0,340,0.005882353,-0.01728999,-17
74901,"SKJ.ATE","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",2008,2000,2005,"CP","MAROC","Maroc","MAR.PS","MAR","ATE","SJ20","MEDI","UNKN","Purse seine","PS","PS","C","RPT1",1,1,Inf,NA,0,0,0,340,0.002941176,-0.3117647,-106
74905,"BFT.ATW","BFT","Thunnus thynnus","1-Tuna (major sp.)",2008,2000,2005,"CP","MEXICO","Mexico","MEX.LL","MEX","ATW","BF60","GOFM","UNKN","Longline","LL","LL","C","RPT1",1,7.17,1982,26,1,1,1,9542.806,0.0007513513,-0.0002899699,-11.43
74906,"BLF.A+M","BLF","Thunnus atlanticus","2-Tuna (small)",2008,2000,2005,"CP","MEXICO","Mexico","MEX.LL","MEX","A+M","BIL91","GOFM","UNKN","All gears","LL","LL","C","RPT1",1,5.66,Inf,NA,0,0,1,9542.806,0.000593117,0.0005901536,5.631
74907,"BUM.A+M","BUM","Makaira nigricans","1-Tuna (major sp.)",2008,2000,2005,"CP","MEXICO","Mexico","MEX.LL","MEX","A+M","BIL91","GOFM","UNKN","Longline","LL","LL","C","RPT1",1,81.36,Inf,NA,0,0,1,9542.806,0.008525794,0.008481855,80.93
74908,"SAI.ATW","SAI","Istiophorus albicans","1-Tuna (major sp.)",2008,2000,2005,"CP","MEXICO","Mexico","MEX.LL","MEX","ATW","BIL91","GOFM","UNKN","Longline","LL","LL","C","RPT1",1,45.1,Inf,NA,0,0,1,9542.806,0.004726073,0.004713811,44.98
74909,"SKJ.ATW","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",2008,2000,2005,"CP","MEXICO","Mexico","MEX.LL","MEX","ATW","SJ30","GOFM","UNKN","Longline","LL","LL","C","RPT1",1,7.65,Inf,NA,0,0,1,9542.806,0.000801651,0.0007874473,7.511
74910,"SMA.ATN","SMA","Isurus oxyrinchus","4-Sharks (major)",2008,2000,2005,"CP","MEXICO","Mexico","MEX.LL","MEX","ATN","BIL91","GOFM","UNKN","Longline","LL","LL","C","RPT1",1,6.11,Inf,NA,0,0,1,9542.806,0.0006402729,0.0006361855,6.07
74911,"SWO.ATN","SWO","Xiphias gladius","1-Tuna (major sp.)",2008,2000,2005,"CP","MEXICO","Mexico","MEX.LL","MEX","ATN","BIL91","GOFM","EEZ","Longline","LL","LL","C","RPT1",1,33.74,1997,11,1,1,1,9542.806,0.003535648,0.002326371,12.14
74913,"YFT.ATW","YFT","Thunnus albacares","1-Tuna (major sp.)",2008,2000,2005,"CP","MEXICO","Mexico","MEX.LL","MEX","ATW","YF30","GOFM","UNKN","Longline","LL","LL","C","RPT1",1,956.09,Inf,NA,0,0,1,9542.806,0.1001896,0.09955995,949.928
74914,"BON.ATL","BON","Sarda sarda","2-Tuna (small)",2008,2000,2005,"CP","MEXICO","Mexico","MEX.LL","MEX","ATL","BIL91","GOFM","UNKN","All gears","LL","LL","C","RPT1",1,1112.62,Inf,NA,0,0,1,9542.806,0.1165925,-0.004803844,-75.387
74915,"KGM.A+M","KGM","Scomberomorus cavalla","2-Tuna (small)",2008,2000,2005,"CP","MEXICO","Mexico","MEX.LL","MEX","A+M","BIL91","GOFM","UNKN","All gears","LL","LL","C","RPT1",1,3113.12,Inf,NA,0,0,1,9542.806,0.3262269,-0.03408015,-412.91
74916,"SSM.A+M","SSM","Scomberomorus maculatus","2-Tuna (small)",2008,2000,2005,"CP","MEXICO","Mexico","MEX.LL","MEX","A+M","BIL91","GOFM","UNKN","All gears","LL","LL","C","RPT1",1,4154.62,Inf,NA,0,0,1,9542.806,0.4353667,0.03118616,199.236
74925,"BLF.A+M","BLF","Thunnus atlanticus","2-Tuna (small)",2008,2000,2005,"CP","MEXICO","Mexico","MEX.LL","MEX","A+M","BIL91","GOFM","UNKN","All gears","LL","LL","DD","RPT1",1,0.02,Inf,NA,0,0,1,9542.806,2.09582e-06,-0.0005910211,-5.64
74926,"BUM.A+M","BUM","Makaira nigricans","1-Tuna (major sp.)",2008,2000,2005,"CP","MEXICO","Mexico","MEX.LL","MEX","A+M","BIL91","GOFM","UNKN","Longline","LL","LL","DD","RPT1",1,0.17,Inf,NA,0,0,1,9542.806,1.781447e-05,-0.00850798,-81.19
